Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
8/1/2007,10:01:00,1.260,0.000,237.820,5.200,0.000,0.000,17.0
8/1/2007,10:02:00,1.258,0.000,237.620,5.200,0.000,0.000,17.0
8/1/2007,10:03:00,1.256,0.000,237.470,5.200,0.000,0.000,18.0
8/1/2007,10:04:00,1.252,0.000,237.140,5.200,0.000,0.000,17.0
8/1/2007,10:05:00,1.258,0.000,237.580,5.200,0.000,0.000,17.0
8/1/2007,10:06:00,1.262,0.000,237.990,5.200,0.000,0.000,17.0
8/1/2007,10:07:00,1.260,0.000,237.880,5.200,0.000,0.000,18.0
8/1/2007,10:08:00,1.254,0.000,237.300,5.200,0.000,0.000,17.0
8/1/2007,10:09:00,1.258,0.000,237.600,5.200,0.000,0.000,17.0
8/1/2007,10:10:00,1.254,0.000,237.390,5.200,0.000,0.000,18.0
8/1/2007,10:11:00,1.260,0.000,237.880,5.200,0.000,0.000,17.0
8/1/2007,10:12:00,1.252,0.000,237.050,5.200,0.000,0.000,17.0
8/1/2007,10:13:00,1.254,0.000,237.290,5.200,0.000,0.000,17.0
8/1/2007,10:14:00,1.252,0.000,236.980,5.200,0.000,0.000,18.0
8/1/2007,10:15:00,1.250,0.000,236.930,5.200,0.000,0.000,17.0
8/1/2007,10:16:00,1.254,0.000,237.190,5.200,0.000,0.000,17.0
8/1/2007,10:17:00,1.256,0.000,237.480,5.200,0.000,0.000,17.0
8/1/2007,10:18:00,1.284,0.000,237.890,5.400,0.000,0.000,18.0
8/1/2007,10:19:00,1.366,0.142,237.630,5.800,0.000,0.000,17.0
8/1/2007,10:20:00,1.366,0.144,237.880,5.800,0.000,0.000,17.0
8/1/2007,10:21:00,1.364,0.144,237.960,5.600,0.000,0.000,18.0
8/1/2007,10:22:00,1.364,0.144,238.000,5.600,0.000,0.000,17.0
8/1/2007,10:23:00,1.364,0.146,238.220,5.600,0.000,0.000,17.0
8/1/2007,10:24:00,1.364,0.146,238.300,5.600,0.000,0.000,18.0
8/1/2007,10:25:00,1.384,0.156,238.220,5.800,0.000,0.000,17.0
8/1/2007,10:26:00,1.436,0.246,238.200,6.000,0.000,0.000,17.0
8/1/2007,10:27:00,1.432,0.246,238.070,6.000,0.000,0.000,18.0
8/1/2007,10:28:00,1.432,0.246,238.020,6.000,0.000,0.000,17.0
8/1/2007,10:29:00,1.420,0.240,237.060,6.000,0.000,0.000,17.0
8/1/2007,10:30:00,1.416,0.238,236.750,6.000,0.000,0.000,18.0
8/1/2007,10:31:00,1.412,0.238,236.640,6.000,0.000,0.000,17.0
8/1/2007,10:32:00,1.406,0.236,236.230,6.000,0.000,0.000,17.0
8/1/2007,10:33:00,1.402,0.234,236.140,6.000,0.000,0.000,17.0
8/1/2007,10:34:00,1.390,0.222,235.640,5.800,0.000,0.000,17.0
8/1/2007,10:35:00,1.268,0.000,236.520,5.200,0.000,0.000,17.0
8/1/2007,10:36:00,1.256,0.000,237.500,5.200,0.000,0.000,17.0
8/1/2007,10:37:00,1.260,0.000,237.940,5.200,0.000,0.000,18.0
8/1/2007,10:38:00,1.256,0.000,237.480,5.200,0.000,0.000,17.0
8/1/2007,10:39:00,1.250,0.000,236.960,5.200,0.000,0.000,17.0
8/1/2007,10:40:00,1.248,0.000,236.710,5.200,0.000,0.000,17.0
8/1/2007,10:41:00,1.254,0.000,237.250,5.200,0.000,0.000,18.0
8/1/2007,10:42:00,1.246,0.000,236.480,5.200,0.000,0.000,17.0
8/1/2007,10:43:00,1.248,0.000,236.620,5.200,0.000,0.000,17.0
8/1/2007,10:44:00,1.250,0.000,236.800,5.200,0.000,0.000,17.0
8/1/2007,10:45:00,1.252,0.000,237.040,5.200,0.000,0.000,17.0
8/1/2007,10:46:00,1.256,0.000,237.250,5.200,0.000,0.000,17.0
8/1/2007,10:47:00,1.258,0.000,237.640,5.200,0.000,0.000,18.0
8/1/2007,10:48:00,1.262,0.000,238.030,5.200,0.000,0.000,17.0
8/1/2007,10:49:00,1.262,0.000,238.040,5.200,0.000,0.000,17.0
8/1/2007,10:50:00,1.262,0.000,238.080,5.200,0.000,0.000,18.0
8/1/2007,10:51:00,1.258,0.000,237.720,5.200,0.000,0.000,17.0
8/1/2007,10:52:00,1.262,0.000,237.950,5.200,0.000,0.000,17.0
8/1/2007,10:53:00,1.266,0.000,238.500,5.200,0.000,0.000,18.0
8/1/2007,10:54:00,1.268,0.000,238.620,5.200,0.000,0.000,17.0
8/1/2007,10:55:00,1.272,0.000,239.050,5.200,0.000,0.000,18.0
8/1/2007,10:56:00,1.268,0.000,238.610,5.200,0.000,0.000,17.0
8/1/2007,10:57:00,1.272,0.000,239.060,5.200,0.000,0.000,18.0
8/1/2007,10:58:00,1.276,0.000,239.310,5.200,0.000,0.000,17.0
8/1/2007,10:59:00,1.356,0.108,238.790,5.600,0.000,0.000,18.0
8/1/2007,11:00:00,1.380,0.150,238.970,5.800,0.000,0.000,17.0
8/1/2007,11:01:00,1.376,0.150,238.970,5.800,0.000,0.000,18.0
8/1/2007,11:02:00,1.360,0.144,237.690,5.600,0.000,0.000,17.0
8/1/2007,11:03:00,1.358,0.144,237.660,5.600,0.000,0.000,17.0
8/1/2007,11:04:00,1.360,0.146,238.000,5.600,0.000,0.000,18.0
8/1/2007,11:05:00,1.360,0.146,238.020,5.600,0.000,0.000,17.0
8/1/2007,11:06:00,1.358,0.146,238.030,5.600,0.000,0.000,17.0
8/1/2007,11:07:00,1.358,0.148,238.210,5.600,0.000,0.000,18.0
8/1/2007,11:08:00,1.390,0.174,237.500,5.800,0.000,0.000,17.0
8/1/2007,11:09:00,1.422,0.242,237.210,6.000,0.000,0.000,17.0
8/1/2007,11:10:00,1.418,0.240,236.880,6.000,0.000,0.000,18.0
8/1/2007,11:11:00,1.434,0.250,238.410,6.000,0.000,0.000,17.0
8/1/2007,11:12:00,1.432,0.248,238.360,6.000,0.000,0.000,17.0
8/1/2007,11:13:00,1.432,0.250,238.400,6.000,0.000,0.000,18.0
8/1/2007,11:14:00,1.428,0.248,238.300,6.000,0.000,0.000,17.0
8/1/2007,11:15:00,1.354,0.138,238.930,5.600,0.000,0.000,18.0
8/1/2007,11:16:00,1.338,0.120,238.570,5.600,0.000,0.000,17.0
8/1/2007,11:17:00,1.326,0.106,238.420,5.600,0.000,0.000,17.0
8/1/2007,11:18:00,1.268,0.000,238.210,5.200,0.000,0.000,18.0
8/1/2007,11:19:00,1.268,0.000,237.930,5.200,0.000,0.000,17.0
8/1/2007,11:20:00,1.272,0.000,238.240,5.200,0.000,0.000,18.0
8/1/2007,11:21:00,1.276,0.000,238.690,5.200,0.000,0.000,17.0
8/1/2007,11:22:00,1.280,0.000,239.120,5.200,0.000,0.000,17.0
8/1/2007,11:23:00,1.286,0.000,239.070,5.400,0.000,0.000,18.0
8/1/2007,11:24:00,1.286,0.000,239.630,5.200,0.000,0.000,18.0
8/1/2007,11:25:00,1.290,0.000,239.160,5.400,0.000,0.000,17.0
8/1/2007,11:26:00,2.046,0.204,238.550,9.400,0.000,0.000,18.0
8/1/2007,11:27:00,2.276,0.230,238.120,10.200,0.000,0.000,17.0
8/1/2007,11:28:00,2.250,0.188,238.460,10.200,0.000,0.000,17.0
8/1/2007,11:29:00,2.412,0.242,238.750,10.600,0.000,0.000,18.0
8/1/2007,11:30:00,1.304,0.000,238.960,5.400,0.000,0.000,17.0
8/1/2007,11:31:00,1.274,0.000,238.710,5.200,0.000,0.000,18.0
8/1/2007,11:32:00,1.270,0.000,238.330,5.200,0.000,0.000,17.0
8/1/2007,11:33:00,1.344,0.094,238.400,5.600,0.000,0.000,18.0
8/1/2007,11:34:00,1.384,0.150,238.920,5.800,0.000,0.000,17.0
8/1/2007,11:35:00,1.378,0.148,238.770,5.800,0.000,0.000,17.0
8/1/2007,11:36:00,1.378,0.150,238.900,5.800,0.000,0.000,18.0
8/1/2007,11:37:00,1.372,0.148,238.480,5.800,0.000,0.000,17.0
8/1/2007,11:38:00,1.342,0.132,235.120,5.600,0.000,0.000,17.0
8/1/2007,11:39:00,1.344,0.138,236.150,5.600,0.000,0.000,17.0
8/1/2007,11:40:00,1.344,0.138,236.270,5.600,0.000,0.000,17.0
8/1/2007,11:41:00,1.432,0.206,236.270,6.200,0.000,0.000,18.0
8/1/2007,11:42:00,1.502,0.356,236.540,6.400,0.000,1.000,17.0
8/1/2007,11:43:00,1.518,0.368,238.170,6.400,0.000,2.000,17.0
8/1/2007,11:44:00,0.924,0.380,239.030,4.600,0.000,1.000,8.0
8/1/2007,11:45:00,0.478,0.390,239.760,2.600,0.000,1.000,0.0
8/1/2007,11:46:00,0.474,0.382,238.590,2.400,0.000,2.000,0.0
8/1/2007,11:47:00,0.472,0.380,238.240,2.400,0.000,1.000,0.0
8/1/2007,11:48:00,0.470,0.376,237.870,2.400,0.000,2.000,0.0
8/1/2007,11:49:00,0.530,0.374,237.740,2.800,0.000,1.000,0.0
8/1/2007,11:50:00,0.432,0.246,237.920,2.200,0.000,1.000,0.0
8/1/2007,11:51:00,0.428,0.242,237.280,2.000,0.000,2.000,0.0
8/1/2007,11:52:00,0.430,0.248,238.330,2.200,0.000,1.000,0.0
8/1/2007,11:53:00,0.424,0.246,238.600,2.000,0.000,2.000,0.0
8/1/2007,11:54:00,0.362,0.150,238.980,1.600,0.000,1.000,0.0
8/1/2007,11:55:00,0.360,0.148,238.810,1.600,0.000,1.000,0.0
8/1/2007,11:56:00,0.360,0.150,239.130,1.600,0.000,2.000,0.0
8/1/2007,11:57:00,0.364,0.152,239.790,1.800,0.000,1.000,0.0
8/1/2007,11:58:00,0.358,0.148,238.580,1.600,0.000,1.000,0.0
8/1/2007,11:59:00,0.360,0.150,238.850,1.600,0.000,2.000,0.0
8/1/2007,12:00:00,0.366,0.148,238.520,1.800,0.000,1.000,0.0
8/1/2007,12:01:00,0.366,0.150,239.150,1.800,0.000,1.000,0.0
8/1/2007,12:02:00,0.366,0.152,239.220,1.800,0.000,1.000,0.0
8/1/2007,12:03:00,0.354,0.150,239.310,1.600,0.000,2.000,0.0
8/1/2007,12:04:00,0.348,0.150,239.030,1.600,0.000,1.000,0.0
8/1/2007,12:05:00,0.352,0.152,239.460,1.600,0.000,1.000,0.0
8/1/2007,12:06:00,0.352,0.150,239.180,1.600,0.000,1.000,0.0
8/1/2007,12:07:00,0.350,0.152,239.220,1.600,0.000,1.000,0.0
8/1/2007,12:08:00,0.348,0.154,239.630,1.600,0.000,2.000,0.0
8/1/2007,12:09:00,0.360,0.154,239.950,1.600,0.000,1.000,0.0
8/1/2007,12:10:00,0.360,0.150,239.320,1.600,0.000,1.000,0.0
8/1/2007,12:11:00,0.334,0.112,239.040,1.600,0.000,1.000,0.0
8/1/2007,12:12:00,0.284,0.000,239.140,1.200,0.000,0.000,0.0
8/1/2007,12:13:00,0.286,0.000,238.620,1.400,0.000,0.000,0.0
8/1/2007,12:14:00,0.302,0.000,238.760,1.400,0.000,0.000,0.0
8/1/2007,12:15:00,0.386,0.160,238.890,1.800,0.000,0.000,0.0
8/1/2007,12:16:00,0.386,0.160,238.890,1.800,0.000,0.000,0.0
8/1/2007,12:17:00,0.380,0.164,239.220,1.800,0.000,0.000,0.0
8/1/2007,12:18:00,0.382,0.168,240.190,1.800,0.000,0.000,0.0
8/1/2007,12:19:00,0.380,0.166,239.700,1.800,0.000,0.000,0.0
8/1/2007,12:20:00,0.380,0.168,240.040,1.800,0.000,0.000,0.0
8/1/2007,12:21:00,0.378,0.166,239.670,1.800,0.000,0.000,0.0
8/1/2007,12:22:00,0.376,0.164,239.300,1.800,0.000,0.000,0.0
8/1/2007,12:23:00,0.378,0.166,239.630,1.800,0.000,0.000,0.0
8/1/2007,12:24:00,0.374,0.166,239.820,1.800,0.000,0.000,0.0
8/1/2007,12:25:00,0.376,0.168,240.090,1.800,0.000,0.000,0.0
8/1/2007,12:26:00,0.398,0.174,239.510,2.000,0.000,0.000,0.0
8/1/2007,12:27:00,0.454,0.268,239.760,2.200,0.000,0.000,0.0
8/1/2007,12:28:00,0.454,0.268,239.820,2.200,0.000,0.000,0.0
8/1/2007,12:29:00,0.452,0.264,238.960,2.200,0.000,0.000,0.0
8/1/2007,12:30:00,0.448,0.260,238.270,2.200,0.000,0.000,0.0
8/1/2007,12:31:00,0.402,0.190,238.470,2.000,0.000,0.000,0.0
8/1/2007,12:32:00,0.362,0.130,238.470,1.600,0.000,0.000,0.0
8/1/2007,12:33:00,0.360,0.132,238.970,1.600,0.000,0.000,0.0
8/1/2007,12:34:00,0.358,0.130,238.310,1.600,0.000,0.000,0.0
8/1/2007,12:35:00,0.352,0.130,238.520,1.600,0.000,0.000,0.0
8/1/2007,12:36:00,0.336,0.098,238.250,1.600,0.000,0.000,0.0
8/1/2007,12:37:00,0.284,0.000,237.910,1.400,0.000,0.000,0.0
8/1/2007,12:38:00,0.284,0.000,238.000,1.400,0.000,0.000,0.0
8/1/2007,12:39:00,0.280,0.000,237.860,1.200,0.000,0.000,0.0
8/1/2007,12:40:00,0.282,0.000,237.650,1.200,0.000,0.000,0.0
8/1/2007,12:41:00,0.282,0.000,238.430,1.200,0.000,0.000,0.0
8/1/2007,12:42:00,0.284,0.000,238.920,1.400,0.000,0.000,0.0
8/1/2007,12:43:00,0.282,0.000,238.860,1.200,0.000,0.000,0.0
8/1/2007,12:44:00,0.282,0.000,238.200,1.200,0.000,0.000,0.0
8/1/2007,12:45:00,0.276,0.000,237.330,1.200,0.000,0.000,0.0
8/1/2007,12:46:00,0.246,0.000,238.060,1.200,0.000,0.000,0.0
8/1/2007,12:47:00,0.218,0.000,238.000,1.000,0.000,0.000,0.0
8/1/2007,12:48:00,0.218,0.000,238.290,1.000,0.000,0.000,0.0
8/1/2007,12:49:00,0.218,0.000,237.970,1.000,0.000,0.000,0.0
8/1/2007,12:50:00,0.218,0.000,238.830,1.000,0.000,0.000,0.0
8/1/2007,12:51:00,0.218,0.000,238.800,1.000,0.000,0.000,0.0
8/1/2007,12:52:00,0.220,0.000,239.560,1.000,0.000,0.000,0.0
8/1/2007,12:53:00,0.220,0.000,239.380,1.000,0.000,0.000,0.0
8/1/2007,12:54:00,0.220,0.000,239.420,1.000,0.000,0.000,0.0
8/1/2007,12:55:00,0.222,0.000,240.140,1.000,0.000,0.000,0.0
8/1/2007,12:56:00,0.324,0.146,240.460,1.600,0.000,0.000,0.0
8/1/2007,12:57:00,0.330,0.168,240.240,1.600,0.000,0.000,0.0
8/1/2007,12:58:00,0.326,0.168,240.390,1.600,0.000,0.000,0.0
8/1/2007,12:59:00,0.322,0.164,239.230,1.400,0.000,0.000,0.0
8/1/2007,13:00:00,0.320,0.160,238.590,1.400,0.000,0.000,0.0
8/1/2007,13:01:00,0.318,0.158,238.160,1.400,0.000,0.000,0.0
8/1/2007,13:02:00,0.316,0.160,238.380,1.400,0.000,0.000,0.0
8/1/2007,13:03:00,0.316,0.160,238.640,1.400,0.000,0.000,0.0
8/1/2007,13:04:00,0.314,0.160,238.710,1.400,0.000,0.000,0.0
8/1/2007,13:05:00,0.314,0.162,238.840,1.400,0.000,0.000,0.0
8/1/2007,13:06:00,0.318,0.162,238.810,1.400,0.000,0.000,0.0
8/1/2007,13:07:00,0.318,0.156,237.690,1.400,0.000,0.000,0.0
8/1/2007,13:08:00,0.310,0.152,236.830,1.400,0.000,0.000,0.0
8/1/2007,13:09:00,0.308,0.150,236.840,1.400,0.000,0.000,0.0
8/1/2007,13:10:00,0.334,0.166,237.010,1.600,0.000,0.000,0.0
8/1/2007,13:11:00,0.384,0.248,236.540,1.800,0.000,0.000,0.0
8/1/2007,13:12:00,0.344,0.194,235.920,1.600,0.000,0.000,0.0
8/1/2007,13:13:00,0.290,0.118,235.780,1.400,0.000,0.000,0.0
8/1/2007,13:14:00,0.288,0.120,235.910,1.400,0.000,0.000,0.0
8/1/2007,13:15:00,0.290,0.120,236.390,1.400,0.000,0.000,0.0
8/1/2007,13:16:00,0.290,0.126,237.700,1.400,0.000,0.000,0.0
8/1/2007,13:17:00,0.290,0.130,238.320,1.400,0.000,0.000,0.0
8/1/2007,13:18:00,0.290,0.132,238.950,1.400,0.000,0.000,0.0
8/1/2007,13:19:00,0.288,0.130,238.450,1.400,0.000,0.000,0.0
8/1/2007,13:20:00,0.226,0.000,238.490,1.000,0.000,0.000,0.0
8/1/2007,13:21:00,0.222,0.000,237.820,1.000,0.000,0.000,0.0
8/1/2007,13:22:00,0.940,0.000,237.430,6.400,0.000,0.000,0.0
8/1/2007,13:23:00,3.004,0.000,235.270,12.600,0.000,0.000,0.0
8/1/2007,13:24:00,3.228,0.056,235.700,13.800,0.000,0.000,0.0
8/1/2007,13:25:00,4.154,0.200,234.680,18.000,0.000,0.000,0.0
8/1/2007,13:26:00,0.500,0.000,237.950,3.200,0.000,0.000,0.0
8/1/2007,13:27:00,0.452,0.158,238.520,2.000,0.000,0.000,0.0
8/1/2007,13:28:00,0.398,0.160,239.080,1.800,0.000,0.000,0.0
8/1/2007,13:29:00,0.388,0.160,238.890,1.800,0.000,0.000,0.0
8/1/2007,13:30:00,0.392,0.158,238.370,1.800,0.000,0.000,0.0
8/1/2007,13:31:00,0.382,0.158,238.410,1.800,0.000,0.000,0.0
8/1/2007,13:32:00,0.382,0.156,238.060,1.800,0.000,0.000,0.0
8/1/2007,13:33:00,0.380,0.156,238.190,1.800,0.000,0.000,0.0
8/1/2007,13:34:00,0.376,0.156,238.200,1.800,0.000,0.000,0.0
8/1/2007,13:35:00,0.378,0.158,238.360,1.800,0.000,0.000,0.0
8/1/2007,13:36:00,0.386,0.156,238.180,1.800,0.000,0.000,0.0
8/1/2007,13:37:00,0.380,0.158,238.270,1.800,0.000,0.000,0.0
8/1/2007,13:38:00,0.378,0.160,238.350,1.800,0.000,0.000,0.0
8/1/2007,13:39:00,0.380,0.160,238.520,1.800,0.000,0.000,0.0
8/1/2007,13:40:00,0.382,0.156,238.160,1.800,0.000,0.000,0.0
8/1/2007,13:41:00,0.422,0.156,238.180,2.000,0.000,0.000,0.0
8/1/2007,13:42:00,0.722,0.170,237.310,3.200,0.000,0.000,0.0
8/1/2007,13:43:00,0.764,0.236,236.800,3.400,0.000,0.000,0.0
8/1/2007,13:44:00,0.718,0.184,237.220,3.200,0.000,0.000,0.0
8/1/2007,13:45:00,0.676,0.110,237.140,2.800,0.000,0.000,0.0
8/1/2007,13:46:00,0.660,0.110,237.040,2.800,0.000,0.000,0.0
8/1/2007,13:47:00,0.608,0.110,237.090,2.600,0.000,0.000,0.0
8/1/2007,13:48:00,0.662,0.110,237.070,2.800,0.000,0.000,0.0
8/1/2007,13:49:00,0.716,0.108,236.910,3.000,0.000,0.000,0.0
8/1/2007,13:50:00,0.658,0.108,236.530,2.800,0.000,0.000,0.0
8/1/2007,13:51:00,0.808,0.100,236.860,3.400,0.000,0.000,0.0
8/1/2007,13:52:00,1.042,0.088,237.190,4.400,0.000,0.000,0.0
8/1/2007,13:53:00,0.976,0.000,237.270,4.000,0.000,0.000,0.0
8/1/2007,13:54:00,0.964,0.000,236.480,4.000,0.000,0.000,0.0
8/1/2007,13:55:00,0.970,0.000,237.260,4.000,0.000,0.000,0.0
8/1/2007,13:56:00,0.968,0.000,237.120,4.000,0.000,0.000,0.0
8/1/2007,13:57:00,0.906,0.000,237.450,3.800,0.000,0.000,0.0
8/1/2007,13:58:00,0.734,0.000,237.030,3.200,0.000,0.000,0.0
8/1/2007,13:59:00,0.670,0.000,236.910,3.000,0.000,0.000,0.0
8/1/2007,14:00:00,0.730,0.000,235.890,3.200,0.000,0.000,0.0
8/1/2007,14:01:00,0.736,0.000,237.450,3.200,0.000,0.000,0.0
8/1/2007,14:02:00,0.794,0.000,241.030,3.400,0.000,0.000,0.0
8/1/2007,14:03:00,0.844,0.000,241.370,3.600,0.000,0.000,0.0
8/1/2007,14:04:00,1.948,0.000,240.580,8.200,0.000,0.000,17.0
8/1/2007,14:05:00,1.954,0.000,240.850,8.200,0.000,0.000,18.0
8/1/2007,14:06:00,1.954,0.000,241.290,8.200,0.000,0.000,18.0
8/1/2007,14:07:00,1.998,0.066,241.110,8.400,0.000,0.000,18.0
8/1/2007,14:08:00,2.020,0.130,241.030,8.400,0.000,1.000,18.0
8/1/2007,14:09:00,2.016,0.130,240.760,8.400,0.000,2.000,18.0
8/1/2007,14:10:00,2.114,0.248,240.570,8.800,0.000,1.000,18.0
8/1/2007,14:11:00,2.116,0.264,240.650,8.800,0.000,1.000,18.0
8/1/2007,14:12:00,2.064,0.264,240.540,8.600,0.000,2.000,18.0
8/1/2007,14:13:00,1.862,0.254,239.960,7.800,0.000,1.000,17.0
8/1/2007,14:14:00,1.676,0.260,240.520,7.000,0.000,2.000,18.0
8/1/2007,14:15:00,1.674,0.262,240.590,7.000,0.000,1.000,18.0
8/1/2007,14:16:00,1.808,0.262,241.440,7.600,0.000,1.000,18.0
8/1/2007,14:17:00,1.998,0.250,241.200,8.400,0.000,2.000,17.0
8/1/2007,14:18:00,2.000,0.252,241.510,8.400,0.000,1.000,18.0
8/1/2007,14:19:00,1.994,0.250,241.190,8.400,0.000,2.000,18.0
8/1/2007,14:20:00,1.998,0.252,241.660,8.400,0.000,1.000,18.0
8/1/2007,14:21:00,2.004,0.256,241.960,8.400,0.000,1.000,18.0
8/1/2007,14:22:00,2.000,0.252,241.460,8.400,0.000,2.000,18.0
8/1/2007,14:23:00,1.988,0.246,240.590,8.400,0.000,1.000,17.0
8/1/2007,14:24:00,1.980,0.242,240.210,8.200,0.000,1.000,18.0
8/1/2007,14:25:00,1.994,0.248,241.270,8.400,0.000,2.000,18.0
8/1/2007,14:26:00,1.962,0.200,241.720,8.200,0.000,1.000,18.0
8/1/2007,14:27:00,1.974,0.200,241.610,8.200,0.000,1.000,18.0
8/1/2007,14:28:00,1.966,0.216,241.150,8.200,0.000,1.000,18.0
8/1/2007,14:29:00,1.962,0.216,240.980,8.200,0.000,2.000,17.0
8/1/2007,14:30:00,1.962,0.216,241.020,8.200,0.000,1.000,18.0
8/1/2007,14:31:00,1.968,0.220,241.400,8.200,0.000,1.000,18.0
8/1/2007,14:32:00,1.974,0.220,241.840,8.200,0.000,1.000,18.0
8/1/2007,14:33:00,1.978,0.224,242.330,8.200,0.000,1.000,18.0
8/1/2007,14:34:00,1.982,0.226,242.760,8.200,0.000,2.000,18.0
8/1/2007,14:35:00,1.984,0.228,243.010,8.200,0.000,1.000,18.0
8/1/2007,14:36:00,1.978,0.214,242.980,8.200,0.000,1.000,18.0
8/1/2007,14:37:00,1.902,0.088,243.110,7.800,0.000,1.000,18.0
8/1/2007,14:38:00,1.854,0.000,243.180,7.600,0.000,0.000,18.0
8/1/2007,14:39:00,1.848,0.000,242.880,7.600,0.000,0.000,18.0
8/1/2007,14:40:00,1.852,0.000,243.080,7.600,0.000,0.000,18.0
8/1/2007,14:41:00,1.844,0.000,243.100,7.600,0.000,0.000,18.0
8/1/2007,14:42:00,1.844,0.000,243.040,7.600,0.000,0.000,18.0
8/1/2007,14:43:00,1.844,0.000,243.090,7.600,0.000,0.000,19.0
8/1/2007,14:44:00,1.836,0.000,242.440,7.600,0.000,0.000,18.0
8/1/2007,14:45:00,1.816,0.000,240.900,7.600,0.000,0.000,17.0
8/1/2007,14:46:00,1.820,0.000,241.100,7.600,0.000,0.000,18.0
8/1/2007,14:47:00,1.822,0.000,241.190,7.600,0.000,0.000,18.0
8/1/2007,14:48:00,1.828,0.000,241.680,7.600,0.000,0.000,18.0
8/1/2007,14:49:00,1.834,0.000,242.360,7.600,0.000,0.000,18.0
8/1/2007,14:50:00,1.832,0.000,242.060,7.600,0.000,0.000,18.0
8/1/2007,14:51:00,1.880,0.000,242.410,7.800,0.000,0.000,18.0
8/1/2007,14:52:00,1.950,0.130,242.240,8.000,0.000,0.000,18.0
8/1/2007,14:53:00,1.946,0.130,242.140,8.000,0.000,0.000,18.0
8/1/2007,14:54:00,1.938,0.128,241.800,8.000,0.000,0.000,17.0
8/1/2007,14:55:00,1.934,0.128,241.890,8.000,0.000,0.000,18.0
8/1/2007,14:56:00,1.922,0.126,241.450,8.000,0.000,0.000,18.0
8/1/2007,14:57:00,1.918,0.126,241.200,8.000,0.000,0.000,18.0
8/1/2007,14:58:00,1.918,0.126,241.430,8.000,0.000,0.000,18.0
8/1/2007,14:59:00,1.918,0.126,241.430,8.000,0.000,0.000,18.0
8/1/2007,15:00:00,1.916,0.124,241.250,8.000,0.000,0.000,18.0
8/1/2007,15:01:00,1.918,0.126,241.460,8.000,0.000,0.000,17.0
8/1/2007,15:02:00,1.926,0.130,242.090,8.000,0.000,0.000,18.0
8/1/2007,15:03:00,1.930,0.130,242.500,8.000,0.000,0.000,18.0
8/1/2007,15:04:00,1.934,0.134,242.800,8.000,0.000,0.000,18.0
8/1/2007,15:05:00,1.816,0.138,243.170,7.600,0.000,0.000,18.0
8/1/2007,15:06:00,1.636,0.142,243.290,6.800,0.000,0.000,19.0
8/1/2007,15:07:00,1.678,0.138,242.590,7.000,0.000,0.000,18.0
8/1/2007,15:08:00,1.860,0.000,242.950,7.600,0.000,0.000,18.0
8/1/2007,15:09:00,1.852,0.000,243.100,7.600,0.000,0.000,18.0
8/1/2007,15:10:00,1.844,0.000,242.840,7.600,0.000,0.000,18.0
8/1/2007,15:11:00,1.928,0.096,242.720,8.000,0.000,0.000,18.0
8/1/2007,15:12:00,1.914,0.102,242.590,7.800,0.000,0.000,18.0
8/1/2007,15:13:00,1.918,0.104,242.940,8.000,0.000,0.000,18.0
8/1/2007,15:14:00,1.906,0.100,242.010,7.800,0.000,0.000,18.0
8/1/2007,15:15:00,1.908,0.100,242.290,7.800,0.000,0.000,18.0
8/1/2007,15:16:00,1.912,0.104,242.680,7.800,0.000,0.000,18.0
8/1/2007,15:17:00,1.898,0.126,243.800,7.800,0.000,0.000,18.0
8/1/2007,15:18:00,1.736,0.130,243.590,7.200,0.000,0.000,18.0
8/1/2007,15:19:00,2.060,0.126,242.640,8.600,0.000,0.000,18.0
8/1/2007,15:20:00,2.010,0.116,243.220,8.200,0.000,0.000,18.0
8/1/2007,15:21:00,1.826,0.000,242.990,7.600,0.000,0.000,18.0
8/1/2007,15:22:00,1.844,0.000,243.910,7.600,0.000,0.000,18.0
8/1/2007,15:23:00,1.838,0.000,243.240,7.600,0.000,0.000,19.0
